,ANN_IMPST,FLG_PRES_ADESIONE,FLG_PRES_RICORSO,PESO,PESO_ADESIONE,SOLVIBILITA,STATO_CONTROLLO,FL_CONDONO,RIMB_NON_CONC,RIMB_NON_CONC_DEF,DEBITO_IMPOSTA_AUT,FLG_PRES_RISCOSS,INDAGINE_BANCARIA,MAG_IMP_IRPEF_DEF,MAG_IMP_RIT_DEF,DEBITI_IVA_DIC,IMP_BEN_NO_AMM,IMP_IMPOR_IMPOST,IMP_VE_OPESEN,IMP_OPER_NOIMP,IMP_CREDAP_COMP,IMP_CRED_AP,IMP_VERS_PERIOD,IMP_V_AGG_IMPON,IMP_V_AGG_IVA,VAL_ALIQ_M_VOL_IMP,VAL_ALIQ_M_ACQ_IMP,VAL_ALIQ_MEDIA_VOL,VAL_ALIQ_MEDIA_ACQ,COD_NATURA_GIUR,COD_DIR_REG,FLG_VC,FLG_RF,FLG_FC,COD_ATTIV_GEN,IMP_UTIL_CONTEC,IMP_ESISTZ,IMP_ECC_PREC,IMP_ECC_PREC_F24,IMP_IMPST_DEBITO,IMP_IMPST_CREDIT,imp_sps_prest_lavoro,imp_tot_neg,VAR_RIMBORSO,VAR_DETRAZIONE,VAR_VOL_AFF_POS,VAR_VOL_AFF_NEG,Target,Cluster
8908,0.8000000000000114,0.0,0.0,0.06756756756756757,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100577349975127,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,6.315673132337036e-06,0.0,0.6541142604466086,0.4940077572493212,0.3718867924528302,0.2416666666666667,0.39619663900364377,0.13215113728930386,0.020202020202020204,0.3999999999999986,0.0,1.0,0.0,0.75,5.227439050250089e-07,0.0,0.0,0.0,0.00010611745364627632,0.0,0.0036366722387214242,0.0,0.0,0.0011047576849538578,0.0011073291965425882,0.03315132283379701,0,2
3236,0.6000000000000227,0.0,0.0,0.06756756756756757,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,8.481873225616588e-07,0.6541034339344777,0.4939978114268504,0.580754716981132,0.24473039215686276,0.40287476084280827,0.13403095432044615,0.24242424242424243,0.6499999999999986,0.0,0.0,1.0,0.5,0.0,0.0070121818524733655,0.0,0.0,0.0,0.0,0.0036354330375410375,0.003260884592567454,0.0,1.458172699834894e-06,0.0010830720391693228,0.03312156029362849,0,2
11646,0.4000000000000341,0.0,1.0,0.0694980694980695,0.0,0.6000000000000001,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.005532427457382523,0.0012717771265432368,0.0,0.6540648263211998,0.4941953754742109,0.580754716981132,0.2450980392156863,0.39084073654321894,0.012532113540948681,0.020202020202020204,0.6000000000000014,0.0,1.0,0.0,0.4,0.0007622217134634139,0.0,0.0,0.0,0.00015991180293569397,0.0,0.0036573267696757596,0.0,0.0,0.0005491427223623831,0.0014745057384809033,0.03312156029362849,1,4
9329,0.20000000000004547,0.0,0.0,0.20463320463320464,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.65401512449001,0.4938942901733463,0.580754716981132,0.2450980392156863,0.40287476084280827,0.1342189360235604,0.020202020202020204,0.14999999999999858,0.0,1.0,0.0,0.45,0.0002688940336393578,0.0,0.0,0.0,0.0002240518213785318,0.0,0.003636790426159731,0.0,0.0,0.0007045788157693447,0.0013952466403756862,0.03312156029362849,1,2
1157,1.0,0.0,0.0,0.03861003861003861,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009796431216102502,0.0,0.0008043294090493882,9.89901386388269e-06,0.003198931689125584,0.03666829960057522,0.0,0.6544792733030098,0.49443790378454505,0.2792452830188679,0.24497549019607845,0.39313786421964686,0.13409361488815089,0.020202020202020204,0.29999999999999716,0.0,1.0,0.0,0.75,0.00016770574916665965,0.0,0.0001003082335921689,0.0,0.0,3.646404966338514e-05,0.0036362289376654492,0.0,0.003504671457905544,0.009893625022448185,0.001185055598399284,0.03312156029362849,0,2
3420,0.4000000000000341,1.0,0.0,0.06756756756756757,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009775301773661683,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,6.232572170069443e-06,0.0,0.6541023124195416,0.4939963592637927,0.580754716981132,0.2450980392156863,0.40287476084280827,0.1336549909142177,0.25252525252525254,0.6000000000000014,0.0,0.0,0.0,0.35000000000000003,0.0,0.0021934357146927183,0.0,0.0,0.0,0.0,0.0036354330375410375,0.007154328275924284,0.0,1.977486836793637e-05,0.0010871686966788313,0.03312156029362849,0,3
6702,0.20000000000004547,0.0,0.0,0.06756756756756757,0.0,0.6000000000000001,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009775798405855806,0.0,0.0008043294090493882,9.89901386388269e-06,0.0004569385981528691,0.00016420750144076292,0.0,0.6541010037093505,0.49399218133516676,0.580754716981132,0.2450980392156863,0.40287476084280827,0.09912901810890408,0.25252525252525254,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0036357188862290355,0.0016157675432617513,0.0,3.61729157467814e-05,0.0010832129118040466,0.03312156029362849,0,1
7489,0.6000000000000227,1.0,1.0,0.03861003861003861,0.0,0.6000000000000001,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.000392229730218246,0.0,0.0,0.6540922264054556,0.49398323622810963,0.580754716981132,0.2450980392156863,0.40287476084280827,0.13296572466946552,0.020202020202020204,0.14999999999999858,0.0,1.0,0.0,0.5,1.7494948613629192e-05,0.0,3.326805737227712e-05,0.0001450364568912095,2.8642321559393165e-05,0.0,0.0036399803090461256,0.0,0.0,0.00017359929721192264,0.001102582552101646,0.03312156029362849,0,4
2158,0.6000000000000227,1.0,0.0,0.03861003861003861,0.537037037037037,0.4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0014492617405022564,0.00033315175773077863,0.0,0.6538684551853104,0.49370025463766554,0.3933962264150943,0.2337009803921569,0.39682423622028057,0.1218121436180212,0.020202020202020204,0.0,0.0,1.0,0.0,0.55,1.652413850429703e-05,0.0,0.0,0.0,0.0,0.0002743657730866402,0.0036564645118202055,0.0,0.001383752566735113,0.0011410840925637797,0.0010975419190623408,0.03312180831479656,0,0
9503,0.0,0.0,0.0,0.03474903474903475,0.0,1.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.000884876191486135,9.89901386388269e-06,0.0,0.0,0.0,0.6540717638104891,0.49382604083868675,0.580754716981132,0.2425245098039216,0.39072496618286845,0.014787893978319444,0.020202020202020204,0.3999999999999986,1.0,1.0,0.0,0.45,0.0,0.0,0.0,0.0,6.828767702930731e-05,0.0,0.0036885781198494473,0.0,0.0,0.0007471728077908377,0.0011657524785365192,0.03314718088029022,1,2
8840,0.6000000000000227,0.0,0.0,0.31660231660231664,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,4.389915359420146e-05,0.0008043294090493882,9.89901386388269e-06,0.0,0.03543300379646746,0.0,0.6525376586045677,0.49547273241441,0.580754716981132,0.24497549019607845,0.3920167196773054,0.13064728366439002,0.020202020202020204,0.3500000000000014,0.0,1.0,0.0,0.8,0.01259287351652493,0.0,0.013307122136615782,0.05801414325206897,0.015801546212687645,0.0,0.005097510597019471,0.0,0.010266940451745381,0.02469395001588641,0.0015766517820516898,0.03312180831479656,0,2
6588,0.4000000000000341,1.0,0.0,0.10231660231660232,0.4444444444444444,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0017503929527343293,0.013455458507481787,0.0,0.6542727396183372,0.4941951181141181,0.4120754716981132,0.2421568627450981,0.39742746072947516,0.13233911899241807,0.020202020202020204,0.0,0.0,1.0,0.0,0.35000000000000003,0.0002697697994023218,0.0,8.569045080738047e-06,3.7357875259856984e-05,0.0003890034207853321,0.0,0.0036354330375410375,0.0,0.0035934291581108833,0.00022842147433027664,0.0011632883474959163,0.03312156029362849,0,0
5524,0.0,0.0,0.0,0.03474903474903475,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0016047076243675522,0.0009426142150013026,0.0,0.6540705674174511,0.493958730345727,0.20339622641509433,0.2450980392156863,0.39068840712170516,0.13240177956012283,0.04040404040404041,0.14999999999999858,0.0,1.0,0.0,0.35000000000000003,0.0,0.0,4.1635477862880156e-05,4.658746797111577e-05,0.0,1.0516390933642296e-05,0.0036354330375410375,0.0,0.0006628080082135524,2.409822251306088e-05,0.0010825576210823542,0.03312156029362849,0,2
9457,0.6000000000000227,0.0,0.0,0.02316602316602317,0.0,0.6000000000000001,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0011918722769857669,0.02061485570972169,0.0,0.6540894005853998,0.49398136988221786,0.20339622641509433,0.18848039215686277,0.39068840712170516,0.10526975374396894,0.04040404040404041,0.5,0.0,1.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,6.143596078072818e-07,0.003637341313123002,0.0,0.0,0.006428853195777337,0.0010825576210823542,0.03312156029362849,1,1
10885,0.4000000000000341,0.0,1.0,0.10231660231660232,0.0,0.8,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6541005971808936,0.4939944878716246,0.5809433962264151,0.2439950980392157,0.40288085401966883,0.13359233034651294,0.020202020202020204,0.5,0.0,1.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,4.4096509240246406e-05,0.0,0.0010829167917759536,0.03312156029362849,1,4
4309,0.6000000000000227,0.0,1.0,0.03474903474903475,0.0,0.6000000000000001,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.014041824341813208,0.003278000557607457,0.00026071973391972216,0.6542032275593623,0.4941126953419487,0.4126415094339623,0.24436274509803926,0.39744574026005686,0.1322137978570086,0.020202020202020204,0.3500000000000014,0.0,1.0,0.0,0.35000000000000003,0.0003027909208833821,0.0,0.0,0.0,0.00019800765576387047,0.0,0.0036740779739715956,0.0,0.0,0.0003412124117613652,0.0011203608570490783,0.03312156029362849,0,4
2211,0.6000000000000227,1.0,0.0,0.05791505791505792,0.7037037037037037,0.4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,1.2611627069936433e-05,0.1381310199129792,0.03175304388437166,0.0,0.6551115536052065,0.49553255990205025,0.27999999999999997,0.1067401960784314,0.39304646656673864,0.06334983394949559,0.030303030303030304,0.9499999999999957,0.0,1.0,0.0,0.05,0.0060135644168251,0.0,0.035215045226915875,0.0,0.0012091911676032994,0.0,0.004426419548654,0.0,0.002221021560574949,0.013211991193660172,0.0021198505646665457,0.03329414830364236,0,0
9132,0.4000000000000341,0.0,0.0,0.03861003861003861,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.03466081708140593,0.007967720262216775,0.0,0.6540140185470686,0.4938926373237607,0.20339622641509433,0.24325980392156868,0.39068840712170516,0.13277774296635128,0.25252525252525254,0.8999999999999986,0.0,1.0,1.0,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,0.001139421264046424,0.0010825576210823542,0.03312156029362849,1,2
10020,0.4000000000000341,0.0,1.0,0.03185328185328185,0.0,0.6000000000000001,0.2647058823529412,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.004006888783169621,0.004969022038790698,0.0,0.6525636022103425,0.49219226540131705,0.20339622641509433,0.2450980392156863,0.39068840712170516,0.13409361488815089,0.020202020202020204,0.14999999999999858,0.0,1.0,0.0,0.10000000000000002,1.3523452711815813e-05,0.0,2.1069769669108847e-05,9.1856422697766e-05,3.9488840051556805e-05,0.0,0.0036354330375410375,0.0,0.0,0.025025543604224303,0.0010825576210823542,0.03312156029362849,1,4
8751,0.6000000000000227,1.0,0.0,0.06756756756756757,0.2962962962962963,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,5.386380626960245e-05,0.0001221584145333611,0.0,0.6541030350263587,0.49399734406402723,0.580754716981132,0.2450980392156863,0.40287476084280827,0.1342189360235604,0.23232323232323235,0.5499999999999972,0.0,1.0,1.0,0.5,5.634771963256589e-06,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,4.047068791471583e-05,0.001083578030673637,0.03312156029362849,0,0
99,0.6000000000000227,1.0,0.0,0.09266409266409267,0.7037037037037037,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01284429309034876,0.00010021621342509227,0.0008043294090493882,0.00028115021277818963,0.10422971865018024,0.023959835642916826,0.0,0.6534849782503664,0.4948349296673412,0.580754716981132,0.24289215686274512,0.39720201318563475,0.13309104580487502,0.030303030303030304,0.29999999999999716,0.0,1.0,0.0,0.25000000000000006,0.0029498370671742413,0.0,0.0,0.0,0.0,0.003635780159003494,0.004163731279421929,0.0,0.0,0.007837371277886274,0.0015574571172644969,0.03316104526358539,0,0
10466,0.4000000000000341,0.0,1.0,0.03861003861003861,0.0,0.8,0.32352941176470584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009880151364463092,0.0,0.0008043294090493882,9.89901386388269e-06,0.049572415368753786,0.036750735755144676,0.0,0.6538434952657528,0.4936342054794858,0.580754716981132,0.24497549019607845,0.40287476084280827,0.11579672911836582,0.07070707070707072,0.0,0.0,1.0,0.0,0.9,2.1602222153111405e-05,0.0,0.0,0.0,5.5562973516855595e-06,0.0,0.003689452157183903,0.0,0.0,0.0122037798906217,0.0010886596069910146,0.03312156029362849,1,4
8545,0.8000000000000114,0.0,0.0,0.02316602316602317,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,5.395776275065322e-05,0.6541066430906579,0.4940038859790261,0.3920754716981132,0.20514705882352943,0.3962819434796915,0.11166113164985275,0.23232323232323235,0.9499999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,0.00016676890930216972,0.0010875113116159219,0.03312156029362849,0,2
8554,0.20000000000004547,0.0,1.0,0.0694980694980695,0.0,1.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117483462336054,4.910419865123206e-06,0.0008043294090493882,9.89901386388269e-06,0.09003931696355626,0.021180191556028124,0.0,0.6539217137263489,0.49480439464926984,0.580754716981132,0.24485294117647063,0.39148661329043744,0.031580926123190675,0.020202020202020204,0.14999999999999858,1.0,1.0,0.0,0.25000000000000006,1.8031270282421082e-05,0.0,7.903683933292504e-05,0.000344571461220328,0.0001413960289440207,0.0,0.003961835722850102,0.0,0.0,0.0005253003196212231,0.0014840583108501663,0.03315797972194803,0,4
4057,1.0,0.0,0.0,0.03474903474903475,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03959522068265406,0.003089843507974271,0.002213843520136111,0.0009415399464684002,0.15038485508828603,0.07384758701813388,0.0,0.6475178654297734,0.5027179139504784,0.58,0.24264705882352944,0.39237012393521736,0.07982956325584312,0.030303030303030304,0.29999999999999716,1.0,1.0,0.0,0.2,0.0,0.0,0.09189907681140792,0.04395044148218469,0.0,0.011798884684340226,0.012325628550520468,0.0,0.0,0.023535700416628082,0.004929871360219949,0.033420832555869646,0,2
7514,0.6000000000000227,1.0,0.0,0.015444015444015444,0.35185185185185186,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009975579993036615,7.71918002797368e-05,0.0008214836124725095,9.89901386388269e-06,0.009538954738496643,0.0021927850913549653,0.0,0.6537737814334852,0.49485470058982606,0.580754716981132,0.24019607843137258,0.3923335648740541,0.0769471771414249,0.030303030303030304,0.3999999999999986,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0010288384510301369,0.0,0.004369201515190916,0.0,0.0,0.003991172171311245,0.001352117358058348,0.033127016759326056,0,0
5363,0.8000000000000114,0.0,0.0,0.03474903474903475,0.0,0.4,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,2.702913334646707e-05,0.0008043294090493882,9.89901386388269e-06,0.03568133738408436,0.00820231427869819,0.0,0.6535313112296007,0.49416695911584785,0.580754716981132,0.2450980392156863,0.3908590160738006,0.1253211354094868,0.020202020202020204,0.14999999999999858,1.0,1.0,0.0,0.45,0.00014706075935911353,0.0,0.0,0.0,0.0,0.0001869821535761692,0.003671805319842293,0.0,0.004106776180698152,0.0032025053965180884,0.001198326672989418,0.03312156029362849,0,1
564,0.0,0.0,0.0,0.03474903474903475,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.004899075856145318,0.0027887851927381395,0.0,0.6540729370111947,0.49396201896519365,0.580188679245283,0.24473039215686276,0.4028564813122266,0.13403095432044615,0.020202020202020204,0.9499999999999957,0.0,1.0,0.0,0.5,4.547871973717577e-05,0.0,0.0,0.0,0.0,1.0335696931346035e-05,0.0036386617927078057,0.0,0.0,0.0009834991130728509,0.00110497188482916,0.03312156029362849,0,2
11426,0.20000000000004547,0.0,0.0,0.015444015444015444,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6540760838793962,0.49396075584341076,0.580754716981132,0.24522058823529416,0.4011564849681327,0.13428159659126512,0.25252525252525254,0.6000000000000014,0.0,1.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,0.00021841892124895308,0.0010778847340237024,0.033185604319647774,1,2
2903,0.20000000000004547,0.0,0.0,0.03474903474903475,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0018465906703899434,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.653863138840063,0.4939011418520768,0.580754716981132,0.2450980392156863,0.39548983048781977,0.13158719217996115,0.36363636363636365,0.14999999999999858,1.0,1.0,0.0,0.45,0.0,0.0,0.0,0.0,6.000801139820404e-05,0.0,0.0036465261654714193,0.0,0.0,0.001808262057681219,0.0011265804185698303,0.03312156029362849,0,2
715,0.8000000000000114,1.0,0.0,0.10424710424710425,0.5,0.4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02876459054594401,0.0,0.0016332673026457631,9.909135554950055e-06,0.1866999055756631,0.0685728365391607,0.004752567555456064,0.6528398089750413,0.49322511860808643,0.5752830188679245,0.2450980392156863,0.4009005715399896,0.11955636318065044,0.030303030303030304,0.25,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.003397155659571054,0.004994219880380146,0.0,0.0,0.036542549735200956,0.004718948345619702,0.03366510364387938,0,0
3746,0.8000000000000114,1.0,0.0,0.10231660231660232,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.000147670409949512,0.0,0.6541072288627131,0.49400225758447197,0.3920754716981132,0.1553921568627451,0.3967815839822567,0.08828873989598347,0.25252525252525254,0.9499999999999957,0.0,0.0,0.0,0.55,0.0,0.0004753985957553907,0.0,0.0,0.0,0.0,0.003643334711987838,0.013365610581331074,0.0,0.00013200300230084303,0.0010923928309474636,0.03312156029362849,0,3
6564,0.6000000000000227,1.0,1.0,0.10231660231660232,0.0,0.6000000000000001,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.009854907535004244,0.002330317183907831,0.0,0.6540339063035081,0.49391631639317546,0.4590566037735849,0.20674019607843142,0.3989446617677525,0.11460617833197571,0.020202020202020204,0.3999999999999986,0.0,1.0,0.0,0.35000000000000003,8.446047951189785e-05,0.0,0.0,0.0,0.0,0.000125257082391767,0.0037271394219798083,0.0,0.0,0.0017757985286270001,0.0011388717790060878,0.03312156029362849,0,4
7894,0.8000000000000114,0.0,0.0,0.15830115830115832,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099105964229088,0.0,0.0008926891514088476,9.89901386388269e-06,0.0031942321624040754,0.0007620358239938239,0.0,0.6541279525370797,0.49402670679328964,0.31245283018867925,0.18051470588235297,0.3941676111090801,0.09994360548906574,0.24242424242424243,0.0,0.0,1.0,0.0,0.5,0.0002322137048231224,0.0,0.0,0.0,0.0,0.0,0.0036655657298684256,0.0,0.0,0.0004299818726109631,0.0011063975634779735,0.03312156029362849,0,2
550,0.0,0.0,0.0,0.015444015444015444,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.00026941331967153515,0.0,0.6541021679644421,0.49399417228526643,0.20339622641509433,0.24522058823529416,0.39068840712170516,0.0607807506736011,0.25252525252525254,0.10000000000000142,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0008168430945285029,0.0,0.00010301862214447576,0.0010825576210823542,0.03312156029362849,0,2
3076,0.8000000000000114,0.0,0.0,0.02316602316602317,0.0,0.4,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010193210240284953,0.0,0.0008043294090493882,9.89901386388269e-06,0.010085907348469184,0.002285608866207866,0.0,0.6540821321083937,0.4939636438661718,0.580754716981132,0.24460784313725495,0.40287476084280827,0.11974434488376468,0.020202020202020204,0.6999999999999957,0.0,1.0,0.0,0.10000000000000002,0.0,0.0,1.6432404096003547e-05,7.163921961596105e-05,0.0,6.974788488635611e-06,0.003675964653842241,0.0,0.0,0.00032371433936334646,0.0010897051971939932,0.03312156029362849,0,2
10839,0.0,1.0,0.0,0.07335907335907337,0.0,0.6000000000000001,0.38235294117647056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010028358450757375,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,9.525796084154014e-06,0.6541327791927924,0.4940188314968144,0.45716981132075474,0.23958333333333337,0.399535699923226,0.12964471458111412,0.24242424242424243,0.5,0.0,1.0,0.0,0.35000000000000003,0.00012869004498252036,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,0.0002018673820069675,0.0011053855804693449,0.033269891833405014,1,0
10919,0.8000000000000114,0.0,1.0,0.05791505791505792,0.0,0.8,0.32352941176470584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037712969617472,0.0,0.001000433143636434,9.89901386388269e-06,0.0,0.003420934212707716,0.0,0.6540517465083067,0.49394869019670634,0.580754716981132,0.2450980392156863,0.4018511071302356,0.12438122689391568,0.020202020202020204,0.29999999999999716,0.0,1.0,0.0,0.4,0.00011264791709194768,0.0,0.0,0.0,3.501249908653689e-05,0.0,0.003648333530184132,0.0,0.0,0.0018510607055202326,0.0014891136656250495,0.03312156029362849,1,4
6026,0.4000000000000341,0.0,1.0,0.03474903474903475,0.0,0.6000000000000001,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01017277307302382,0.0,0.0008043294090493882,9.89901386388269e-06,0.016493531282218872,0.004445236673618062,0.0,0.6540433657932976,0.4939572840052959,0.2788679245283019,0.08627450980392158,0.3930647460973203,0.05301084027821293,0.020202020202020204,0.14999999999999858,0.0,1.0,0.0,0.45,0.00018224753416099172,0.0,0.0010837321719756941,0.004724232954920032,0.000249986426200343,0.0,0.0036722058221249276,0.0,0.0009366016427104723,0.0021028641070022476,0.0012527650736143408,0.03312156029362849,0,4
10929,1.0,1.0,0.0,0.03861003861003861,0.0,0.8,0.029411764705882346,0.0,0.333122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.652689275496428,0.4939960821067697,0.580754716981132,0.2450980392156863,0.3908712024275217,0.1339682937527414,0.020202020202020204,0.29999999999999716,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.00019843815332175202,0.0036354330375410375,0.0,0.0,0.0002821180444522669,0.0012981090601257193,0.03312156029362849,1,3
3081,0.0,0.0,0.0,0.06756756756756757,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009841519399544588,0.0,0.0008043294090493882,9.89901386388269e-06,0.00011206563720521315,0.0023928922084953284,0.0,0.6540966100876175,0.49398143664833544,0.580754716981132,0.24497549019607845,0.0,0.13415627545585562,0.020202020202020204,0.29999999999999716,0.0,1.0,0.0,0.4,0.0,0.0,7.69197811365074e-05,0.0,0.0,2.757390475040918e-05,0.0036331073757566805,0.0,0.0,0.0008344840959406008,0.0010838028717261026,0.03322864591315481,0,2
368,1.0,1.0,0.0,0.10231660231660232,0.4444444444444444,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00996578279429803,0.0,0.0008043294090493882,9.89901386388269e-06,0.010161822780124327,0.002360233530324164,0.0,0.6541739949495198,0.49408019460515934,0.3292452830188679,0.21250000000000002,0.39475255608769305,0.11736324331098441,0.24242424242424243,0.0,0.0,1.0,0.0,0.35000000000000003,0.0003805168295669058,0.0,0.0,0.0,0.0,0.0,0.0036615571731984107,0.0,0.0,0.0007920435957822483,0.0011160227531624618,0.03312156029362849,0,0
